reviewID,total_pros,total_cons
rw10569,1,1
rw1057,3,2
rw10570,2,1
rw10571,0,0
rw10573,1,0
rw10574,0,1
rw10575,0,1
rw10576,2,0
rw10577,1,0
rw10578,2,0
rw10579,1,1
rw1058,1,1
rw10580,0,0
rw10581,1,0
rw10582,2,0
rw10583,0,0
rw10584,0,4
rw10585,1,0
rw10587,0,1
rw10588,0,0
rw10589,3,1
rw1059,3,0
rw10590,2,0
rw10591,2,2
rw10592,2,1
rw10593,2,1
rw10594,1,0
rw10595,2,1
rw10596,1,0
rw10597,5,2
rw10598,2,3
rw1060,1,0
rw10600,0,4
rw10601,0,1
rw10602,0,2
rw10603,0,0
rw10604,0,1
rw10605,0,1
rw10606,2,1
rw10607,0,0
rw10608,1,1
rw10609,2,1
rw1061,1,0
rw10610,1,1
rw10611,2,1
rw10612,1,1
rw10613,1,2
rw10614,1,0
rw10615,0,1
rw10616,1,0
rw10617,2,1
rw10618,1,0
rw10619,2,0
rw1062,0,1
rw10620,0,0
rw10621,1,0
rw10622,1,2
rw10623,1,0
rw10624,0,1
rw10625,2,0
rw10627,3,0
rw10628,3,0
rw10629,1,0
rw1063,1,1
rw10630,3,0
rw10631,3,1
rw10632,0,1
rw10633,1,0
rw10634,1,1
rw10635,3,0
rw10636,0,1
rw10637,0,0
rw10638,2,1
rw10639,1,1
rw1064,1,2
rw10640,2,0
rw10641,1,1
rw10642,0,0
rw10643,2,0
rw10644,2,0
rw10645,2,0
rw10646,0,0
rw10647,2,0
rw10648,0,0
rw10649,1,1
rw1065,1,2
rw10650,1,1
rw10651,2,0
rw10652,0,1
rw10653,4,0
rw10654,0,2
rw10655,2,2
rw10656,1,0
rw10657,0,1
rw10658,2,0
rw10659,2,1
rw1066,0,0
rw10660,2,0
rw10661,1,0
rw10662,2,2
rw10663,0,2
rw10664,1,1
rw10665,0,1
rw10666,3,0
rw10667,1,0
rw10669,0,3
rw1067,0,0
rw10670,1,0
rw10671,0,0
rw10672,0,0
rw10673,1,0
rw10674,1,0
rw10675,3,1
rw10676,1,1
rw10677,0,0
rw10678,0,0
rw10679,0,0
rw1068,0,0
rw10680,1,2
rw10681,2,0
rw10682,1,1
rw10683,0,0
rw10684,1,0
rw10685,1,1
rw10686,1,0
rw10687,1,1
rw10688,1,0
rw10689,0,1
rw1069,0,1
rw10690,1,0
rw10691,1,2
rw10692,1,0
rw10693,0,0
rw10694,0,0
rw10695,0,0
rw10696,0,0
rw10697,1,0
rw10698,1,1
rw10699,0,1
rw1070,2,3
rw10700,1,0
rw10701,1,1
rw10702,1,2
rw10703,2,1
rw10704,1,1
rw10705,2,0
rw10707,0,0
rw10708,1,1
rw10709,2,1
rw1071,2,1
rw10710,1,1
rw10711,0,0
rw10712,1,0
rw10713,1,1
rw10714,1,0
rw10716,2,1
rw10717,2,1
rw10718,0,2
rw10719,0,1
rw1072,1,2
rw10720,5,0
rw10721,2,1
rw10722,2,4
rw10723,1,0
rw10724,0,0
rw10725,1,1
rw10726,1,0
rw10727,1,0
rw10728,0,2
rw1073,0,1
rw10730,1,1
rw10731,3,0
rw10732,2,1
rw10733,1,1
rw10734,1,0
rw10735,0,0
rw10736,1,0
rw10737,1,0
rw10738,1,1
rw10739,1,1
rw1074,2,1
rw10740,0,0
rw10741,3,1
rw10742,2,0
rw10743,0,1
rw10744,0,1
rw10745,1,0
rw10746,0,0
rw10747,1,1
rw10748,1,0
rw10749,0,0
rw1075,0,1
rw10750,0,0
rw10751,1,1
rw10752,1,2
rw10753,1,0
rw10754,1,2
rw10755,1,0
rw10756,1,1
rw10757,1,1
rw10758,1,0
rw10759,1,1
rw1076,0,4
rw10760,3,0
rw10761,2,0
rw10762,0,0
rw10763,1,0
rw10764,1,0
rw10765,1,1
rw10766,1,1
rw10767,2,0
rw10769,0,0
rw1077,1,2
rw10770,0,1
rw10771,3,0
rw10772,0,0
rw10773,0,0
rw10774,1,4
rw10775,2,1
rw10776,1,2
rw10777,1,1
rw10778,0,1
rw10779,1,2
rw1078,1,2
rw10780,2,0
rw10781,1,2
rw10782,2,0
rw10783,1,0
rw10784,0,0
rw10785,0,0
rw10786,2,1
rw10787,2,2
rw10788,1,0
rw10789,0,1
rw1079,0,0
rw10790,1,0
rw10791,3,4
rw10792,2,1
rw10793,2,4
rw10794,0,0
rw10795,0,1
rw10796,1,0
rw10797,0,0
rw10798,1,1
rw10799,4,2
rw1080,0,1
rw10800,3,0
rw10801,1,1
rw10802,0,0
rw10803,1,1
rw10805,0,0
rw10806,0,2
rw10807,0,1
rw10808,1,0
rw10809,1,0
rw1081,1,1
rw10810,0,0
rw10811,0,1
rw10812,0,0
rw10813,2,1
rw10814,2,1
rw10815,1,0
rw10817,1,0
rw10818,0,0
rw10819,2,1
rw1082,0,1
rw10820,5,2
rw10821,1,0
rw10822,3,1
rw10823,0,1
rw10825,0,0
rw10827,0,6
rw10828,7,2
rw10829,2,1
rw1083,1,1
rw10830,3,0
rw10831,1,0
rw10832,3,0
rw10833,0,0
rw10834,1,4
rw10835,0,1
rw10836,1,0
rw10837,3,0
rw10838,2,1
rw10839,1,0
rw1084,3,1
rw10841,1,0
rw10842,0,0
rw10843,1,0
rw10844,0,1
rw10845,2,0
rw10846,2,0
rw10847,1,1
rw10848,0,0
rw10849,0,1
rw1085,0,3
rw10850,3,2
rw10851,1,1
rw10852,1,0
rw10853,0,0
rw10854,1,1
rw10855,2,0
rw10856,2,2
rw10857,3,1
rw10858,1,0
rw10859,0,1
rw1086,1,0
rw10860,1,1
rw10861,1,0
rw10862,0,0
rw10863,2,3
rw10864,1,0
rw10865,1,0
rw10866,3,1
rw10867,2,2
rw10868,2,0
rw10869,2,3
rw1087,0,0
rw10870,1,0
rw10871,1,0
rw10872,1,0
rw10873,0,0
rw10874,0,2
rw10875,0,0
rw10876,0,0
rw10877,1,1
rw10878,0,1
rw10879,2,0
rw1088,1,0
rw10880,2,2
rw10881,2,0
rw10882,1,1
rw10883,2,1
rw10884,1,1
rw10885,1,0
rw10886,3,1
rw10887,0,0
rw10888,1,0
rw10889,3,0
rw1089,0,0
rw10890,2,2
rw10891,1,0
rw10892,0,1
rw10893,4,2
rw10894,3,2
rw10895,0,1
rw10896,2,1
rw10897,1,0
rw10898,0,1
rw10899,0,0
rw1090,0,0
rw10900,3,1
rw10901,1,0
rw10902,1,0
rw10903,2,0
rw10904,0,1
rw10905,1,1
rw10906,1,1
rw10907,1,1
rw10908,1,0
rw10909,2,0
rw1091,2,1
rw10910,1,1
rw10911,1,0
rw10912,0,2
rw10914,0,0
rw10915,0,0
rw10916,0,1
rw10917,1,0
rw10918,1,0
rw10919,4,0
rw1092,3,2
rw10920,2,2
rw10921,2,2
rw10922,0,0
rw10923,1,1
rw10924,1,1
rw10925,3,1
rw10926,1,1
rw10927,1,1
rw10928,1,1
rw10929,3,0
rw1093,2,0
rw10931,2,0
rw10932,1,0
rw10933,0,0
rw10934,1,1
rw10935,1,0
rw10936,0,0
rw10937,2,0
rw10938,0,0
rw10939,1,0
rw1094,0,0
rw10940,1,2
rw10941,2,0
rw10942,0,0
rw10943,2,1
rw10944,2,2
rw10946,1,0
rw10947,2,1
rw10948,1,1
rw10949,0,0
rw1095,0,2
rw10950,0,1
rw10951,1,0
rw10952,1,0
rw10953,1,0
rw10954,3,0
rw10955,1,2
rw10956,0,2
rw10957,2,1
rw10958,0,1
rw10959,0,3
rw1096,2,2
rw10960,1,0
rw10961,0,1
rw10962,1,5
rw10963,0,0
rw10964,0,0
rw10965,1,0
rw10966,2,0
rw10967,0,0
rw10968,0,1
rw10969,0,1
rw1097,1,0
rw10970,1,1
rw10971,0,0
rw10972,3,2
rw10973,1,0
rw10974,0,0
rw10975,2,1
rw10976,6,2
rw10977,1,1
rw10978,0,5
rw10979,2,4
rw1098,0,1
rw10980,2,1
rw10981,1,0
rw10982,1,1
rw10983,2,0
rw10984,0,0
rw10985,1,0
rw10986,0,1
rw10987,0,0
rw10988,0,0
rw10989,2,1
rw1099,1,0
rw10990,0,2
rw10991,0,0
rw10992,0,0
rw10993,3,0
rw10994,1,1
rw10995,1,0
rw10996,4,2
rw10997,2,1
rw10998,3,0
rw10999,0,1
rw1100,2,0
rw11000,0,1
rw11001,2,0
rw11002,0,1
rw11003,1,2
rw11004,3,1
rw11005,2,1
rw11006,2,2
rw11007,1,0
rw11008,1,0
rw11009,1,0
rw1101,3,2
rw11010,1,2
rw11011,2,0
rw11012,1,0
rw11013,2,1
rw11015,2,0
rw11016,1,0
rw11017,2,1
rw11018,0,1
rw11019,1,0
rw1102,2,0
rw11020,3,1
rw11021,1,0
rw11022,0,1
rw11023,0,0
rw11024,1,0
rw11025,2,2
rw11026,3,0
rw11027,2,1
rw11028,0,0
rw11029,1,0
rw1103,1,0
rw11030,2,0
rw11031,0,0
rw11032,0,1
rw11033,1,0
rw11034,0,0
rw11035,1,2
rw11036,0,0
rw11037,1,0
rw11038,1,0
rw11039,0,1
rw1104,1,1
rw11040,2,0
rw11041,3,0
rw11042,0,0
rw11043,0,1
rw11044,1,0
rw11045,1,2
rw11046,1,2
rw11047,1,3
rw11048,3,3
rw11049,1,0
rw11050,0,1
rw11051,0,0
rw11052,0,0
rw11053,3,0
rw11054,1,0
rw11055,3,0
rw11056,0,0
rw11057,1,3
rw11058,2,0
rw11059,1,0
rw1106,2,0
rw11060,2,2
rw11061,2,2
rw11062,0,1
rw11063,1,0
rw11064,1,0
rw11065,1,1
rw11066,0,0
rw11067,0,0
rw11068,0,0
rw11069,0,5
rw11070,2,0
rw11071,0,2
rw11072,0,0
rw11073,1,0
rw11074,0,1
rw11075,1,2
rw11076,0,0
rw11077,5,1
rw11078,0,0
rw11079,1,0
rw1108,0,1
rw11080,0,1
rw11081,4,1
rw11082,0,0
rw11083,1,0
rw11084,0,0
rw11085,1,1
rw11086,1,2
rw11087,1,0
rw11088,1,0
rw1109,3,1
rw11090,2,0
rw11091,1,1
rw11092,1,2
rw11093,0,1
rw11094,2,0
rw11095,1,1
rw11096,1,0
rw11097,1,0
rw11098,2,0
rw11099,1,1
rw1110,2,0
rw11100,0,0
rw11101,2,3
rw11102,0,1
rw11103,0,0
rw11104,3,0
rw11105,2,0
rw11107,1,0
rw11108,0,1
rw11109,2,2
rw1111,0,1
rw11110,1,0
rw11111,0,1
rw11112,2,1
rw11113,1,1
rw11114,2,0
rw11115,2,1
rw11116,2,2
rw11117,2,2
rw11118,2,0
rw11119,2,1
rw1112,2,0
rw11120,2,0
rw11121,1,2
rw11122,1,0
rw11124,0,1
rw11125,2,6
rw11127,3,1
rw11128,1,0
rw11129,1,0
rw1113,4,1
rw11130,1,3
rw11131,1,0
rw11132,0,0
rw11133,1,0
rw11134,1,0
rw11135,1,1
rw11136,2,1
rw11137,1,1
rw11138,1,1
rw11139,1,0
rw1114,1,0
rw11140,3,0
rw11141,0,0
rw11142,0,0
rw11143,0,0
rw11144,0,7
rw11145,0,2
rw11146,1,1
rw11147,1,0
rw11148,0,1
rw11149,1,0
rw1115,0,1
rw11150,1,0
rw11151,0,0
rw11152,2,0
rw11153,0,3
rw11154,1,0
rw11155,1,0
rw11156,4,0
rw11157,1,0
rw11158,1,2
rw11159,1,2
rw1116,0,2
rw11160,1,1
rw11161,1,0
rw11162,0,2
rw11163,2,0
rw11164,0,1
rw11165,2,1
rw11166,1,0
rw11167,0,1
rw11168,2,1
rw11169,1,0
rw1117,1,0
rw11170,0,0
rw11171,3,1
rw11172,0,0
rw11173,1,0
rw11174,0,0
rw11175,1,1
rw11176,0,0
rw11177,1,2
rw11178,2,0
rw11179,2,1
rw1118,1,0
rw11180,0,1
rw11181,1,1
rw11182,0,0
rw11183,2,1
rw11185,2,0
rw11186,1,0
rw11188,0,0
rw11189,1,0
rw1119,1,0
rw11190,1,0
rw11191,0,2
rw11192,0,1
rw11194,2,0
rw11195,1,0
rw11196,2,1
rw11197,0,1
rw11198,2,0
rw11199,2,2
rw1120,1,4
rw11200,1,1
rw11201,2,0
rw11202,1,0
rw11203,0,1
rw11204,1,0
rw11205,3,0
rw11206,0,0
rw11207,1,1
rw11208,0,1
rw11209,1,1
rw1121,0,0
rw11210,0,0
rw11211,1,0
rw11212,2,0
rw11213,2,0
rw11214,2,0
rw11215,0,0
rw11216,1,0
rw11217,0,1
rw11218,3,3
rw11219,1,0
rw1122,3,0
rw11220,1,0
rw11221,1,1
rw11222,2,16
rw11223,2,0
rw11224,1,3
rw11225,1,2
rw11226,1,2
rw11227,1,0
rw11228,0,2
rw11229,2,0
rw1123,5,16
rw11230,0,0
rw11231,2,1
rw11232,1,0
rw11233,3,1
rw11234,2,2
rw11235,2,0
rw11236,0,0
rw11237,2,1
rw11238,0,0
rw11239,3,1
rw1124,2,2
rw11240,2,3
rw11242,3,0
rw11243,1,3
rw11244,1,1
rw11245,3,0
rw11246,2,2
rw11247,1,1
rw11248,1,0
rw11249,1,1
rw1125,1,0
rw11250,4,1
rw11251,0,2
rw11252,1,1
rw11253,1,1
rw11255,0,1
rw11256,1,0
rw11257,2,0
rw11258,2,1
rw11259,1,0
rw11260,2,1
rw11261,0,0
rw11262,3,1
rw11263,1,0
rw11264,5,2
rw11265,1,0
rw11266,0,0
rw11268,1,1
rw11269,2,2
rw1127,2,0
rw11270,0,0
rw11271,2,3
rw11272,2,3
rw11273,4,8
rw11274,1,1
rw11275,0,0
rw11276,1,0
rw11277,2,0
rw11278,1,2
rw11279,3,1
rw1128,1,0
rw11280,0,0
rw11281,1,0
rw11282,2,1
rw11283,3,2
rw11284,2,2
rw11285,1,0
rw11286,2,1
rw11287,1,2
rw11288,1,0
rw11289,1,1
rw1129,1,0
rw11290,3,1
rw11291,1,1
rw11292,1,2
rw11293,0,1
rw11294,1,1
rw11295,0,0
rw11296,2,0
rw11297,1,0
rw11298,3,1
rw11299,1,4
rw1130,1,0
rw11300,1,0
rw11301,1,0
rw11302,4,2
rw11303,0,1
rw11304,1,0
rw11305,3,0
rw11306,0,2
rw11307,1,4
rw11308,4,0
rw11309,0,0
rw1131,1,2
rw11311,1,0
rw11312,1,0
rw11313,0,0
rw11315,1,1
rw11316,1,0
rw11317,3,0
rw11319,2,0
rw1132,1,0
rw11320,1,1
rw11321,0,0
rw11322,2,1
rw11323,1,0
rw11324,0,1
rw11325,2,1
rw11326,0,1
rw11327,1,0
rw11328,2,1
rw11329,1,0
rw1133,0,4
rw11330,0,1
rw11331,1,4
rw11332,3,2
rw11333,0,1
rw11334,2,0
rw11335,1,1
rw11336,1,0
rw11337,0,1
rw11339,2,1
rw1134,2,1
rw11340,1,1
rw11342,0,1
rw11343,0,0
rw11344,0,0
rw11345,2,1
rw11346,3,0
rw11347,2,0
rw11348,4,2
rw11349,0,0
rw1135,1,0
rw11350,2,0
rw11352,1,1
rw11353,1,0
rw11354,0,0
rw11355,0,0
rw11356,1,1
rw11357,1,1
rw11358,0,0
rw11359,2,1
rw1136,1,0
rw11360,4,2
rw11361,4,1
rw11362,3,3
rw11363,0,0
rw11364,0,1
rw11365,0,0
rw11366,0,3
rw11367,0,0
rw11368,0,1
rw11369,0,0
rw11370,1,1
rw11371,3,7
rw11372,0,0
rw11373,0,0
rw11374,1,1
rw11375,2,0
rw11376,1,1
rw11377,0,1
rw11378,0,1
rw11379,1,0
rw1138,1,0
rw11380,2,1
rw11381,0,1
rw11382,0,0
rw11383,0,1
rw11384,2,0
rw11385,1,5
rw11386,5,2
rw11387,1,1
rw11388,8,4
rw11389,0,0
rw11390,1,7
rw11391,1,4
rw11392,1,0
rw11393,2,1
rw11394,0,1
rw11395,0,2
rw11396,0,1
rw11397,2,0
rw11398,1,2
rw11399,0,1
rw1140,0,0
rw11400,1,0
rw11401,0,0
rw11402,4,2
rw11403,2,1
rw11404,1,0
rw11406,0,0
rw11407,1,2
rw11408,2,0
rw11409,2,8
rw1141,2,2
rw11410,0,1
rw11411,4,0
rw11413,1,1
rw11414,1,1
rw11415,2,0
rw11416,1,2
rw11417,3,5
rw11418,1,1
rw11419,1,1
rw1142,2,0
rw11420,0,0
rw11421,1,0
rw11422,0,2
rw11423,1,0
rw11424,1,0
rw11425,0,1
rw11426,1,1
rw11427,4,4
rw11428,0,0
rw11429,1,2
rw1143,0,0
rw11430,0,0
rw11432,2,0
rw11433,2,0
rw11434,0,0
rw11435,2,0
rw11436,1,0
rw11437,0,0
rw11438,0,0
rw11439,3,0
rw1144,2,0
rw11440,0,0
rw11441,1,1
rw11442,1,1
rw11443,3,2
rw11444,2,1
rw11445,2,2
rw11446,1,0
rw11447,1,3
rw11448,0,3
rw11449,0,0
rw1145,1,0
rw11450,3,1
rw11452,0,1
rw11454,1,0
rw11455,0,2
rw11456,1,0
rw11457,1,3
rw11458,2,0
rw11459,2,4
rw1146,1,0
rw11460,2,2
rw11461,2,1
rw11462,3,0
rw11463,1,1
rw11464,0,1
rw11465,2,0
rw11466,1,1
rw11467,1,2
rw11468,2,0
rw11469,1,1
rw1147,1,0
rw11470,0,0
rw11472,0,0
rw11473,0,2
rw11474,0,1
rw11475,1,1
rw11476,2,2
rw11477,1,1
rw11478,0,7
rw11479,1,0
rw1148,0,1
rw11480,1,0
rw11481,1,1
rw11482,0,2
rw11483,1,0
rw11484,0,1
rw11485,1,2
rw11486,0,1
rw11487,2,1
rw11488,2,0
rw11489,1,1
rw1149,0,0
rw11490,0,1
rw11491,0,1
rw11492,0,1
rw11493,1,2
rw11494,2,0
rw11495,0,0
rw11496,0,1
rw11497,2,1
rw11498,0,0
rw11499,2,0
rw1150,1,4
rw11500,3,1
rw11501,1,0
rw11502,2,1
rw11503,3,4
rw11504,1,0
rw11505,0,0
rw11506,2,3
rw11507,0,3
rw11508,1,8
rw11509,0,0
rw1151,1,1
rw11510,0,1
rw11511,0,0
rw11512,1,0
rw11513,0,0
rw11514,4,0
rw11515,0,0
rw11516,0,0
rw11517,2,0
rw11518,1,0
rw11519,1,1
rw1152,3,1
rw11520,2,6
rw11521,2,6
rw11522,1,1
rw11523,1,2
rw11524,2,2
rw11525,2,0
rw11526,3,3
rw11527,7,1
rw11528,3,2
rw11529,2,2
rw1153,2,0
rw11530,0,0
rw11531,0,0
rw11532,0,0
rw11533,4,0
rw11534,1,0
rw11535,1,1
rw11536,1,0
rw11537,0,0
rw11538,2,1
rw11539,0,0
rw1154,1,0
rw11540,1,0
rw11541,1,4
rw11542,0,0
rw11543,1,0
rw11544,0,0
rw11545,1,1
rw11546,1,0
rw11547,0,0
rw11548,0,0
rw11549,4,0
rw1155,5,4
rw11550,2,0
rw11551,2,0
rw11552,0,0
rw11554,1,1
rw11555,1,0
rw11556,0,0
rw11557,1,0
rw11558,1,1
rw11559,2,0
rw11560,2,0
rw11561,0,1
rw11562,0,0
rw11563,2,0
rw11564,1,2
rw11565,2,3
rw11567,1,1
rw11568,0,0
rw11569,2,0
rw1157,1,3
rw11570,0,1
rw11571,0,0
rw11572,1,0
rw11573,1,0
rw11574,0,0
rw11575,0,0
rw11576,1,1
rw11577,0,0
rw11578,1,6
rw11579,0,1
rw1158,1,0
rw11580,4,9
rw11581,4,6
rw11582,6,13
rw11583,1,0
rw11584,1,1
rw11585,4,2
rw11586,2,0
rw11588,0,1
rw11589,0,0
rw1159,1,3
rw11590,3,5
rw11591,1,3
rw11592,4,1
rw11593,2,2
rw11594,4,5
rw11595,0,3
rw11596,2,0
rw11597,4,4
rw11598,4,8
rw11599,8,2
rw1160,2,1
rw11600,1,2
rw11601,4,3
rw11602,0,0
rw11603,2,4
rw11604,1,3
rw11605,0,5
rw11607,3,6
rw11608,0,0
rw11609,6,2
rw1161,1,0
rw11611,0,1
rw11612,2,1
rw11613,2,3
rw11614,2,3
rw11615,2,1
rw11616,3,3
rw11617,2,3
rw11618,3,8
rw11619,1,4
rw1162,1,1
rw11620,5,1
rw11621,1,3
rw11622,0,2
rw11623,0,5
rw11624,4,3
rw11625,8,10
rw11627,4,7
rw11628,4,5
rw11629,3,1
rw1163,2,1
rw11630,1,4
rw11631,1,2
rw11633,3,0
rw11634,0,5
rw11635,1,6
rw11636,2,4
rw11637,1,1
rw11638,5,2
rw11639,3,5
rw1164,1,0
rw11641,0,3
rw11643,1,2
rw11644,0,4
rw11645,1,1
rw11646,2,4
rw11648,1,1
rw11649,3,0
rw1165,3,1
rw11650,2,2
rw11651,2,5
rw11652,2,1
rw11653,1,8
rw11654,0,1
rw11655,1,1
rw11656,1,4
rw11657,4,2
rw11658,6,2
rw11659,1,2
rw1166,3,1
rw11660,2,2
rw11661,0,2
rw11662,0,5
rw11663,3,9
rw11664,3,4
rw11665,1,1
rw11666,4,4
rw11667,0,0
rw11669,1,1
rw11670,3,1
rw11671,2,1
rw11672,3,0
rw11673,0,3
rw11674,1,3
rw11675,3,6
rw11676,1,2
rw11678,1,4
rw11679,2,3
rw1168,1,0
rw11680,2,3
rw11681,1,2
rw11682,0,3
rw11683,1,1
rw11685,3,5
rw11687,1,1
rw11688,4,0
rw11689,2,1
rw1169,2,0
rw11690,3,1
rw11691,0,4
rw11692,5,1
rw11693,5,1
rw11694,0,2
rw11695,0,3
rw11696,3,7
rw11697,1,2
rw11698,1,3
rw11699,0,4
rw1170,1,0
rw11700,1,1
rw11701,1,1
rw11702,2,1
rw11703,2,3
rw11704,1,6
rw11705,1,5
rw11706,2,1
rw11707,2,3
rw11708,0,2
rw11709,6,3
rw1171,2,0
rw11710,2,1
rw11711,1,2
rw11712,1,2
rw11713,2,1
rw11714,1,2
rw11715,2,2
rw11716,4,6
rw11717,2,1
rw11718,1,4
rw11719,3,3
rw1172,1,1
rw11720,4,2
rw11721,2,3
rw11722,1,4
rw11723,2,0
rw11724,1,2
rw11725,1,1
rw11726,0,5
rw11727,3,6
rw11728,0,2
rw11729,0,4
rw1173,0,2
rw11730,3,3
rw11731,2,3
rw11732,5,0
rw11734,3,9
rw11735,1,2
rw11736,0,2
rw11737,1,4
rw11738,2,1
rw11739,2,1
rw1174,2,1
rw11740,2,4
rw11741,2,1
rw11742,1,6
rw11743,1,1
rw11744,2,2
rw11745,1,2
rw11746,2,3
rw11747,5,2
rw11748,1,1
rw11749,1,10
rw1175,1,0
rw11750,1,3
rw11751,0,1
rw11753,2,3
rw11754,3,3
rw11755,1,2
rw11756,0,2
rw11757,0,3
rw11758,1,2
rw11759,3,3
rw1176,0,1
rw11760,2,4
rw11761,1,4
rw11762,0,1
rw11763,3,1
rw11764,1,1
rw11765,2,1
rw11766,0,2
rw11767,1,2
rw11768,2,2
rw11769,0,3
rw1177,0,1
rw11770,3,3
rw11771,0,3
rw11772,3,1
rw11773,3,3
rw11774,1,0
rw11775,3,3
rw11776,0,3
rw11777,2,1
rw11778,2,3
rw11779,6,1
rw1178,2,0
rw11780,3,1
rw11781,3,2
rw11784,2,4
rw11785,3,4
rw11786,3,1
rw11787,2,0
rw11788,2,2
rw11789,2,4
rw1179,0,0
rw11790,2,5
rw11791,1,3
rw11792,5,2
rw11793,1,1
rw11794,1,3
rw11795,1,1
rw11796,1,0
rw11797,4,0
rw11798,5,3
rw11799,2,3
rw1180,0,0
rw11800,3,8
rw11801,1,3
rw11803,1,0
rw11804,2,1
rw11805,6,2
rw11806,2,3
rw11807,4,4
rw11808,2,2
rw11809,4,1
rw1181,2,0
rw11810,1,2
rw11811,3,1
rw11812,0,2
rw11813,3,2
rw11814,0,4
rw11816,0,3
rw11817,2,1
rw11818,3,3
rw11819,0,1
rw1182,0,0
rw11820,3,3
rw11821,1,0
rw11822,3,4
rw11823,1,0
rw11824,3,7
rw11825,2,4
rw11826,2,2
rw11827,2,2
rw11828,0,2
rw11829,2,5
rw1183,0,0
rw11830,3,2
rw11831,1,3
rw11832,0,6
rw11833,3,7
rw11834,0,5
rw11835,0,0
rw11836,1,1
rw11837,2,0
rw11838,2,1
rw11839,1,4
rw11840,5,0
rw11842,0,2
rw11843,1,2
rw11844,0,2
rw11845,2,0
rw11846,0,2
rw11848,2,4
rw11849,2,1
rw1185,1,3
rw11850,2,0
rw11851,2,0
rw11853,0,1
rw11854,0,1
rw11855,2,3
rw11856,3,2
rw11857,1,3
rw11858,2,1
rw11859,1,4
rw1186,3,0
rw11860,1,8
rw11861,5,3
rw11862,2,6
rw11863,4,7
rw11864,0,4
rw11865,2,2
rw11866,0,5
rw11867,1,6
rw11868,1,0
rw11869,1,1
rw1187,2,0
rw11870,0,2
rw11871,1,2
rw11872,2,2
rw11873,2,0
rw11874,2,1
rw11875,3,1
rw11876,0,2
rw11877,1,1
rw11878,0,1
rw11879,0,0
rw1188,2,0
rw11880,2,0
rw11881,1,2
rw11882,2,3
rw11883,3,2
rw11884,1,0
rw11886,4,5
rw11887,2,1
rw11888,4,1
rw11889,2,1
rw1189,2,0
rw11890,2,2
rw11891,1,4
rw11892,0,3
rw11893,4,1
rw11894,0,0
rw11895,1,2
rw11896,1,5
rw11897,1,5
rw11898,0,1
rw11899,1,1
rw1190,0,0
rw11900,1,5
rw11901,2,5
rw11902,2,3
rw11903,8,8
rw11904,0,1
rw11905,5,6
rw11906,4,4
rw11907,1,1
rw11908,1,1
rw11909,1,4
rw1191,2,5
rw11910,3,2
rw11911,4,5
rw11912,3,2
rw11913,0,0
rw11914,3,1
rw11915,1,4
rw11916,1,1
rw11917,2,0
rw11918,4,1
rw11919,1,3
rw1192,1,0
rw11920,2,2
rw11921,3,5
rw11922,7,4
rw11923,18,19
rw11924,3,10
rw11926,2,2
rw11927,3,9
rw11928,3,13
rw1193,2,3
rw11931,2,4
rw11932,2,2
rw11933,4,2
rw11934,1,6
rw11936,1,4
rw11937,4,3
rw11938,2,2
rw11939,2,3
rw1194,0,0
rw11940,4,3
rw11941,10,3
rw11942,3,2
rw11943,1,3
rw11944,2,0
rw11945,1,3
rw11946,4,2
rw11947,0,1
rw11948,2,0
rw11949,5,1
rw1195,3,1
rw11950,2,4
rw11951,0,0
rw11952,1,4
rw11953,0,1
rw11954,1,0
rw11955,0,5
rw11956,1,0
rw11958,4,2
rw11959,2,0
rw1196,0,2
rw11961,0,0
rw11962,0,1
rw11963,3,1
rw11964,2,1
rw11965,2,3
rw11966,0,0
rw11967,0,8
rw11968,1,3
rw11969,3,2
rw1197,3,1
rw11970,2,1
rw11971,0,2
rw11972,5,3
rw11973,4,7
rw11974,1,0
rw11975,1,0
rw11976,0,1
rw11977,1,0
rw11978,1,2
rw11979,4,0
rw1198,1,1
rw11980,1,2
rw11981,1,2
rw11982,4,0
rw11983,1,1
rw11984,2,2
rw11985,1,0
rw11986,0,0
rw11987,5,3
rw11988,0,0
rw11989,3,5
rw1199,1,1
rw11990,2,2
rw11991,1,4
rw11992,3,2
rw11993,1,2
rw11994,2,3
rw11995,2,2
rw11996,2,1
rw11997,2,2
rw11998,0,2
rw11999,3,1
rw1200,1,1
rw12000,1,0
rw12001,3,0
rw12002,3,3
rw12003,2,2
rw12004,1,1
rw12005,2,0
rw12006,1,2
rw12007,2,2
rw12008,5,4
rw12009,0,4
rw12010,0,2
rw12012,1,0
rw12013,0,0
rw12014,2,1
rw12015,2,1
rw12016,4,3
rw12017,3,0
rw12018,1,0
rw12019,0,4
rw12020,0,0
rw12021,1,3
rw12022,4,1
rw12023,1,2
rw12024,1,0
rw12025,1,1
rw12026,1,3
rw12027,0,2
rw12028,3,1
rw12029,2,2
rw1203,2,0
rw12030,1,6
rw12031,0,1
rw12032,2,2
rw12033,2,4
rw12034,1,3
rw12035,3,3
rw12036,0,2
rw12037,2,2
rw12038,0,1
rw12039,2,6
rw1204,1,0
rw12040,0,0
rw12041,2,2
rw12042,1,0
rw12043,0,2
rw12044,2,1
rw12045,4,6
rw12046,3,0
rw12047,4,0
rw12049,1,3
rw1205,2,2
rw12051,3,2
rw12052,1,1
rw12053,2,3
rw12054,2,0
rw12055,1,1
